PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-03-19,13:01:26.78,1,1,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Cornblum, Couper",1000013053,Right,PUR_BOI,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.20461,-2.951241,4.86419,1991.390082,141.433265,10:45,5.88578,-2.27843,6.34961,-14.03749,22.05462,-16.49796,1.98716,0.83498,79.31631,-5.713787,1.892707,0.432392,,,,,,,,,,,,10.09201,12.7843,1.93166,50,5.66375,-10.1743,-127.4473,-6.89144,16.34135,29.98427,-11.47322,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,123d8a90-c680-11ed-9b09-3d724d8b9495,87.17192,,,8.8883,,,,,,,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:01:26.78,2023-03-19T13:01:26.7878958-05:00,2023-03-19T18:01:26.7878958Z,,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,c85de102-a5b8-48b3-a66b-6e20620cf758,54.14652,-128.41914,14.99214,5.88108,-6.51958,-5.73661,2.27001,-10.70395,8.17068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-03-19,13:01:40.65,1,2,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Cornblum, Couper",1000013053,Right,PUR_BOI,Undefined,1,Top,0,0,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.24956,-2.669607,3.735849,2051.088685,138.48286,10:30,5.81436,-2.0741,6.32251,-15.48505,20.63493,-17.03249,2.0583,-0.048,79.12246,-5.698394,0.661744,0.432559,34.87317,-6.313482,44.245099,,,,,15.60466,1.0824,47.098138,0.318268,10.01375,11.97572,1.80808,50,5.61118,-7.63143,-127.66546,-6.3182,16.20169,31.1013,-12.79801,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,1a87e2e0-c680-11ed-9b09-3d724d8b9495,87.13833,1.80775,,9.12709,,,,-1.08198,1.80775,0.03041,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:01:40.65,2023-03-19T13:01:40.6582318-05:00,2023-03-19T18:01:40.6582318Z,GroundBall,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,98aeeaac-81fa-4387-9214-d943b9dd3ef7,54.17253,-128.67794,15.55065,5.81009,-5.90157,-6.399,2.0651,-8.15886,8.10085,,-1.10035,36.77644,,,,,,,,1.81059,-5.67998,,,,,,,,0.01252,35.8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
3,2023-03-19,13:01:56.63,1,3,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Cornblum, Couper",1000013053,Right,PUR_BOI,Undefined,1,Top,0,0,2,Fastball,Sinker,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,87.73109,-3.08505,3.852729,2096.687856,134.632406,10:30,5.76563,-2.42051,5.95528,-17.25044,19.70592,-18.55162,1.45784,-0.38816,79.00434,-6.401146,0.527284,0.437538,65.39394,-1.961239,68.328466,,,,,34.08124,0.76858,68.010241,0.352851,10.70111,11.48024,2.12411,50,5.5102,-7.75585,-126.83739,-7.31362,17.16386,29.67495,-13.76052,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,240d2c30-c680-11ed-9b09-3d724d8b9495,86.14666,1.15907,,8.72675,,,,0.26188,1.15907,0.14645,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:01:56.63,2023-03-19T13:01:56.6373934-05:00,2023-03-19T18:01:56.6373934Z,GroundBall,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,e13a8875-b4e6-4141-9b34-682b3ad7462a,54.54115,-127.89542,14.83747,5.76222,-6.823,-6.88026,2.41156,-8.36781,8.58193,,0.26036,35.42443,,,,,,,,1.15921,-3.28487,,,,,,,,0.14263,89.14655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
4,2023-03-19,13:02:21.99,2,1,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Albrecht, Evan",1000055439,Right,PUR_BOI,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.96417,-3.984903,3.568959,2122.414509,145.389743,10:45,5.74268,-2.21252,6.31485,-14.68477,21.57387,-13.95343,0.83539,-0.08369,79.37506,-6.847266,1.050651,0.433388,,,,,,,,,,,,8.38985,12.88288,1.95739,50,5.44294,-7.37595,-127.18786,-9.21227,13.5412,29.66439,-11.38108,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,332500d0-c680-11ed-9b09-3d724d8b9495,86.97151,,,8.58911,,,,,,,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:02:21.99,2023-03-19T13:02:21.9923502-05:00,2023-03-19T18:02:21.9923502Z,,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,2b025077-dca8-4e72-9f83-2094f29f41d3,54.18217,-128.15957,14.8322,5.7386,-8.83946,-5.69054,2.20627,-7.81951,6.7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-03-19,13:02:33.54,2,2,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Albrecht, Evan",1000055439,Right,PUR_BOI,Undefined,1,Top,1,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.44636,-2.832145,3.202674,2106.957555,143.659391,10:45,5.85069,-2.20018,6.42961,-14.10989,21.63678,-14.91304,2.06566,-0.4963,79.40491,-5.612589,0.503824,0.430318,78.24695,-4.89196,165.056538,,,,,21.32851,21.32851,165.900289,0.16276,8.9054,12.6656,1.97858,50,5.64223,-6.58545,-128.08092,-6.65413,14.49817,31.37371,-11.5542,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,39ff7570-c680-11ed-9b09-3d724d8b9495,87.59215,2.13162,,9.04146,,,,,,,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:02:33.54,2023-03-19T13:02:33.5445038-05:00,2023-03-19T18:02:33.5445038Z,GroundBall,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,b08df9a2-3c31-4a5e-86fe-9fd1665ab313,54.06811,-129.07356,15.68685,5.84699,-6.28856,-5.7771,2.19419,-7.04416,7.24908,,-2.96252,-110.51777,9.96507,,,,,,,2.13178,-9.79935,-20.27877,,,,,,,-0.11035,29.51263,18.98929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
6,2023-03-19,13:02:49.19,2,3,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Albrecht, Evan",1000055439,Right,PUR_BOI,Undefined,1,Top,1,1,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,86.93591,-3.481227,3.200995,2013.144461,128.580797,10:15,5.82919,-2.12176,6.28885,-18.97863,17.81182,-20.73415,1.03053,-0.89664,79.14768,-7.098472,-0.544706,0.436555,,,,,,,,,,,,11.74638,10.67508,1.8956,50,5.56295,-6.23681,-125.94684,-8.18192,18.74021,27.19332,-15.14296,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,435cc460-c680-11ed-9b09-3d724d8b9495,86.34063,,,7.78823,,,,,,,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:02:49.19,2023-03-19T13:02:49.1982894-05:00,2023-03-19T18:02:49.1982894Z,,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,f88a3cb8-7012-48b2-8f50-8764291c8803,54.21057,-126.85269,13.59666,5.8271,-7.67749,-7.57148,2.11375,-6.86107,9.37011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-03-19,13:03:08.06,2,4,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Albrecht, Evan",1000055439,Right,PUR_BOI,Undefined,1,Top,1,1,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,86.76015,-0.919602,3.54556,2057.935201,142.269359,10:45,5.85512,-2.3367,6.31605,-15.5232,21.67474,-15.70064,3.7128,-0.37517,77.88403,-3.965383,0.712199,0.438966,,,,,,,,,,,,9.34701,11.97304,2.08429,50,5.78026,-7.17331,-125.71452,-2.37455,14.69201,29.71773,-13.35435,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,4e9f4e10-c680-11ed-9b09-3d724d8b9495,85.8664,,,8.87611,,,,,,,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:03:08.06,2023-03-19T13:03:08.0615470-05:00,2023-03-19T18:03:08.0615470Z,,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,78e1aef4-0597-47d0-b942-444a8c0c9a45,54.18121,-126.69907,14.85886,5.8516,-1.93212,-6.67718,2.33,-7.66005,7.34601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-03-19,13:03:35.69,2,5,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Albrecht, Evan",1000055439,Right,PUR_BOI,Undefined,1,Top,1,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.14125,-3.951665,2.597042,1907.960176,119.890177,10:00,5.64933,-2.42947,6.62128,-28.66824,11.34729,-17.21395,-0.3679,-1.48409,75.57479,-9.342874,-0.539225,0.455288,,,,,,,,,,,,9.98398,7.67126,2.26002,50,5.36889,-4.86412,-120.4399,-9.09734,14.4361,26.79894,-21.08196,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,5f13cc80-c680-11ed-9b09-3d724d8b9495,82.7882,,,7.56646,,,,,,,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:03:35.69,2023-03-19T13:03:35.6972078-05:00,2023-03-19T18:03:35.6972078Z,,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,71236bf5-6dee-4a36-a97c-1feeedb16d82,53.87803,-121.29973,13.39947,5.64992,-8.42093,-10.54098,2.42351,-5.32729,7.21805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-03-19,13:03:52.26,2,6,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Albrecht, Evan",1000055439,Right,PUR_BOI,Undefined,1,Top,1,2,2,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,87.84942,-2.747873,4.821756,2095.443804,136.702051,10:30,5.8039,-2.20605,6.5022,-15.28883,20.80852,-18.34107,1.99685,0.70156,79.12452,-5.741865,1.507342,0.432423,78.56787,43.687557,-21.809282,,102.15456,87.75388,-40.79687,250.09696,250.09696,-21.360759,5.107283,11.13729,12.15662,1.87562,50,5.60407,-10.00339,-127.04242,-6.45899,17.93481,29.58997,-12.59773,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,68f9ac60-c680-11ed-9b09-3d724d8b9495,87.1656,94.96429,,8.7249,,,,0.98009,1.81432,-0.68492,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:03:52.26,2023-03-19T13:03:52.2688558-05:00,2023-03-19T18:03:52.2688558Z,FlyBall,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,c4179379-80d2-4794-b87d-699e1dab0bff,53.99555,-127.96966,14.79498,5.80028,-6.06423,-6.29887,2.19789,-10.5654,8.96741,180.535492,0.98353,77.29638,-16.73845,4.14588,-0.5701,-0.00553,0.01621,-0.00228,0.0001,1.81309,79.605,-18.8211,0.83202,0.06637,-0.0887,0.02893,-0.00427,0.00023,-0.68639,-30.92886,6.82724,-1.65153,0.21563,0.00642,-0.00717,0.00096,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
10,2023-03-19,13:04:22.14,3,1,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Toetz, Paul",1000073064,Right,PUR_BOI,Undefined,1,Top,2,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.9168,-2.141769,3.968763,2073.245739,136.421263,10:30,5.72689,-2.3271,6.36443,-16.41552,19.73292,-17.50568,2.38235,-0.12787,79.17018,-5.333533,0.80791,0.432729,,,,,,,,,,,,10.28508,11.30552,2.04685,50,5.5636,-8.11391,-127.27038,-5.15976,16.62415,29.66521,-13.90056,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230319-EvansvilleU-1,7ac3a8b0-c680-11ed-9b09-3d724d8b9495,87.104,,,8.74661,,,,,,,c015050c-7b1f-4a18-9178-98312b4073f5,2023-03-19,18:04:22.14,2023-03-19T13:04:22.1440046-05:00,2023-03-19T18:04:22.1440046Z,,v3,471290,471415,19 March 2023 14:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,3ecbe56c-8345-4306-abcd-7f7735a944af,54.13127,-128.22972,14.83261,5.72319,-4.71024,-6.95028,2.31794,-8.65151,8.31207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
