PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
82,2023-02-19,13:43:56.06,4,8,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Widder, Brent",1000078767,Right,EVA_ACE,Undefined,3,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.70678,-3.039906,-4.337702,2151.49514,221.731216,1:30,5.75545,1.75556,5.16729,-16.50804,19.33174,16.20631,1.50787,-0.98415,82.07113,-6.137085,-1.478763,0.430878,,,,,,,,,,,,-9.25678,10.80327,-1.36353,50,5.45897,9.09316,-129.70992,-7.45486,-15.82153,26.3095,-13.70928,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,bf758220-b08d-11ed-8929-730663bbdf11,87.47827,,,7.63566,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:43:56.06,2023-02-19T13:43:56.0647934-06:00,2023-02-19T19:43:56.0647934Z,,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,271ede03-f684-4a7a-9293-9eb942294a48,55.33318,-130.78719,13.15475,5.75272,-6.89352,-6.85464,-1.74913,9.74099,-7.91076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,2023-02-19,13:44:17.35,4,9,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Widder, Brent",1000078767,Right,EVA_ACE,Undefined,3,Top,0,3,2,Slider,Slider,InPlay,Undefined,GroundBall,FieldersChoice,0,1,,82.18776,-0.266784,-2.474523,2165.514631,149.010318,11:00,5.65512,2.03404,5.2075,-33.75754,8.78808,-4.4661,2.59087,-0.66674,75.26006,-6.447043,-3.264845,0.46946,54.45555,-45.613102,-68.075732,,,,,6.34053,5.17308,-20.481453,0.051567,1.55807,4.82803,-1.80136,50,5.60506,5.33312,-119.19027,-1.72918,2.23633,23.3861,-25.24427,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,cc174db0-b08d-11ed-8929-730663bbdf11,80.28889,2.96456,,6.9277,,,,4.85624,2.96456,0.47335,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:44:17.35,2023-02-19T13:44:17.3555966-06:00,2023-02-19T19:44:17.3555966Z,GroundBall,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,228838ec-8b45-4e24-a992-f31f5e9d8c37,55.29358,-120.22443,11.69305,5.65684,-0.61285,-12.62213,-2.03501,5.23423,1.11817,,4.85499,21.01085,,,,,,,,2.96799,-57.48927,,,,,,,,0.47646,-52.20222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
84,2023-02-19,13:47:31.14,5,1,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,3,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.48317,-3.024023,-3.953795,2085.84525,225.577516,1:30,5.79455,2.11331,5.2651,-18.07466,18.65029,17.79938,1.43802,-0.12367,80.88503,-6.408954,-0.804705,0.436166,,,,,,,,,,,,-9.98867,10.51627,-1.76469,50,5.50407,8.0446,-128.00126,-7.37167,-16.59574,26.06626,-14.70168,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,3f9976a0-b08e-11ed-8929-730663bbdf11,86.41759,,,7.59814,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:47:31.14,2023-02-19T13:47:31.1482622-06:00,2023-02-19T19:47:31.1482622Z,,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,d6de63d2-0a19-438e-aeca-d5d389da87f5,55.23517,-129.06295,13.03313,5.79212,-6.77286,-7.35084,-2.10611,8.72055,-8.29787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2023-02-19,13:47:49.37,5,2,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,3,Top,0,1,0,Slider,Slider,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,82.1131,-0.978898,-1.856133,2175.250853,198.264791,12:30,5.74752,2.16991,5.32259,-30.84025,11.30623,3.31071,2.2583,0.70333,75.62408,-6.640465,-1.268192,0.467253,58.45326,-76.519371,26.62832,,,,,3.33242,3.26538,-8.216507,0.029664,-2.17071,6.30209,-2.00442,50,5.63666,3.72976,-119.20718,-3.08272,-3.13824,21.90501,-23.063,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,4a8d6b20-b08e-11ed-8929-730663bbdf11,80.66817,2.48616,,6.48903,,,,2.76545,2.48616,-0.74337,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:47:49.37,2023-02-19T13:47:49.3732606-06:00,2023-02-19T19:47:49.3732606Z,GroundBall,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,a9e59c48-9b44-46e5-ba4f-d5eb3df4ac51,55.17858,-120.155,10.95251,5.74846,-2.08479,-11.5315,-2.16875,3.86555,-1.56912,180,2.76499,17.96038,,,,,,,,2.48827,-83.81161,,,,,,,,-0.7436,9.00499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
86,2023-02-19,13:48:49.72,6,1,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Scherry, Simon",1000098094,Right,EVA_ACE,Undefined,3,Top,1,0,0,Curveball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.74055,1.382285,-2.671242,2448.108177,118.922407,10:00,5.71367,1.93675,5.04252,-39.15939,8.07,-11.63087,3.75601,-1.55417,71.26849,-5.792292,-4.719727,0.494627,,,,,,,,,,,,4.88587,4.06717,-1.67215,50,5.81503,5.8052,-113.91952,1.40173,6.33822,23.43485,-26.89791,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,6e8073b0-b08e-11ed-8929-730663bbdf11,76.20381,,,7.47206,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:48:49.72,2023-02-19T13:48:49.7234174-06:00,2023-02-19T19:48:49.7234174Z,,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,caa4d6cf-dc52-4cca-945b-ffb7fa302ae3,55.45388,-115.03599,11.71742,5.71773,2.68318,-13.44895,-1.94152,5.50324,3.16911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2023-02-19,13:49:07.29,6,2,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Scherry, Simon",1000098094,Right,EVA_ACE,Undefined,3,Top,1,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.37364,-1.089471,-3.294941,2168.025246,221.549891,1:30,5.76915,2.0573,5.28607,-18.08446,18.10521,14.92123,3.23719,0.20312,80.80847,-4.507457,-0.652391,0.432976,,,,,,,,,,,,-8.43508,9.74229,-1.76799,50,5.65701,6.75764,-129.37727,-3.05139,-14.17353,29.16829,-15.80402,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,78f06b20-b08e-11ed-8929-730663bbdf11,87.05434,,,8.56517,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:49:07.29,2023-02-19T13:49:07.2924414-06:00,2023-02-19T19:49:07.2924414Z,,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,4d205770-e731-4e13-a9b5-fa2b1a40607a,55.21181,-130.547,14.58414,5.76667,-2.41761,-7.90201,-2.05038,7.32604,-7.08677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2023-02-19,13:49:27.48,6,3,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Scherry, Simon",1000098094,Right,EVA_ACE,Undefined,3,Top,1,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,1,0,,78.48942,0.022552,-1.679482,2453.741628,125.013167,10:15,5.69326,1.99051,5.13291,-37.50026,9.73052,-11.54008,2.58949,-0.55326,71.24597,-6.857927,-3.720273,0.494634,,,,,,,,,,,,5.17866,5.33957,-1.82374,50,5.66698,3.81357,-113.69066,-1.2206,6.69853,23.12737,-25.26739,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,84f77d50-b08e-11ed-8929-730663bbdf11,76.2027,,,7.24345,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:49:27.48,2023-02-19T13:49:27.4820000-06:00,2023-02-19T19:49:27.4820000Z,,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,96621ac5-3900-47fd-8fb7-e01b02f92b02,55.36339,-114.77652,11.56368,5.69644,-0.03427,-12.6337,-1.99541,3.49906,3.34927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.83785,1.617695,0.758784,0.858911,-1.13811,2.27329,0.72156,-1.68058,5.46916,-3.26885,62.61801,3.99207,-62.16104,-1.61957,80.19334,-6.25208,5.49235,8.85098,-12.32196,-3.34602,-74.79487,7.30699,High,High,High,,,High,Medium,Medium
89,2023-02-19,13:50:01.13,6,4,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Scherry, Simon",1000098094,Right,EVA_ACE,Undefined,3,Top,2,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.00509,-0.741075,-4.335536,2088.343307,222.627002,1:30,5.91292,1.85127,5.08838,-16.90237,18.52867,15.8495,3.80386,-0.9221,81.71663,-3.94781,-1.544532,0.428414,,,,,,,,,,,,-9.1941,9.7791,-1.45338,50,5.83013,9.19506,-131.46267,-2.26254,-15.86876,31.44412,-15.29557,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,98fb6410-b08e-11ed-8929-730663bbdf11,87.9814,,,9.28846,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:50:01.13,2023-02-19T13:50:01.1381502-06:00,2023-02-19T19:50:01.1381502Z,,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,ae34808e-bfb7-4f7d-a434-f2caf6fc7d24,55.40828,-132.74996,15.72206,5.90994,-1.63636,-7.64779,-1.84311,9.84471,-7.93438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,2023-02-19,13:50:17.77,6,5,"Stewart, Grayson",1000093879,Right,TRO_TRJ,"Scherry, Simon",1000098094,Right,EVA_ACE,Undefined,3,Top,2,2,2,Curveball,Slider,InPlay,Undefined,Popup,Out,1,0,,81.47898,0.917766,-0.991399,1167.355655,117.707156,10:00,5.73795,1.88648,5.18284,-33.98888,9.74493,-15.67032,3.76926,-0.35225,73.75458,-5.348475,-3.764901,0.47597,81.19889,70.517998,36.651813,,,,,,29.73037,,,7.54426,4.99264,-1.7817,50,5.79784,2.69802,-118.09125,0.72503,10.51481,25.21978,-25.21554,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,a2ee8a60-b08e-11ed-8929-730663bbdf11,79.19072,88.16187,,7.7244,,,,1.538,3.73524,0.3499,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:50:17.77,2023-02-19T13:50:17.7762558-06:00,2023-02-19T19:50:17.7762558Z,,v3,471470,471290,,"Stearns, Clay",1000113027,Right,TRO_TRJ,7e096760-a41b-41b8-a455-d253148c9637,55.31627,-119.22119,12.60989,5.74005,1.85478,-12.60777,-1.89203,2.22692,5.2574,190.706411,1.538,31.86589,-15.97404,5.80721,-1.52447,0.18581,0.15175,-0.12451,0.03177,3.73524,112.27299,-30.46633,3.86962,-0.63802,0.09226,-0.02823,0.01309,-0.00304,0.3499,23.70971,-3.95541,0.19748,0.11991,-0.02883,-0.02236,0.02025,-0.00532,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
91,2023-02-19,13:52:43.48,1,1,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Lewis, Shane",1000092825,Right,TRO_TRJ,Undefined,3,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.70453,-0.650137,1.546986,1795.49017,144.798578,10:45,6.1109,-1.80953,5.9287,-19.89899,16.8271,-10.94603,3.84917,-1.28596,79.11304,-4.444857,-0.418519,0.436173,,,,,,,,,,,,6.04713,9.18819,1.69179,50,6.04773,-2.96614,-127.19298,-2.02134,9.77512,29.3148,-17.32142,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,f9d390f0-b08e-11ed-8929-730663bbdf11,86.41626,,,8.59148,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:52:43.48,2023-02-19T13:52:43.4853118-06:00,2023-02-19T19:52:43.4853118Z,,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,982028fc-4ed2-4e79-b0bd-a5e173928e42,54.56739,-128.24133,14.6574,6.10894,-1.4019,-8.66071,1.80412,-3.31571,4.88756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2023-02-19,13:52:54.90,1,2,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Lewis, Shane",1000092825,Right,TRO_TRJ,Undefined,3,Bottom,0,1,0,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,88.17669,-1.855512,2.173059,1919.772367,147.971233,11:00,6.05688,-1.77652,5.90751,-16.81839,19.51903,-11.4032,2.93117,-0.70872,79.72708,-5.084431,0.127262,0.433859,82.30157,73.355569,46.036106,,,,,,116.28738,,,6.52504,10.95426,1.60855,50,5.89832,-4.37305,-127.83222,-4.60857,10.67145,29.21121,-14.25876,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,0095c2a0-b08f-11ed-8929-730663bbdf11,86.87721,86.62248,,8.44962,,,,2.88429,2.18502,0.62582,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:52:54.90,2023-02-19T13:52:54.9031678-06:00,2023-02-19T19:52:54.9031678Z,,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,d76cbb02-08b4-4db7-8195-20d3d669f53b,54.5909,-128.87703,14.6056,6.05404,-4.09858,-7.12938,1.77178,-4.75474,5.33573,220.296613,2.88429,24.00199,-4.56958,0.86465,-0.19811,0.04805,-0.0125,0.00261,-0.00033,2.18502,115.65117,-34.63653,5.59571,-1.37523,0.33354,-0.08236,0.01742,-0.00216,0.62582,24.88615,-1.79511,0.3191,-0.0727,0.01756,-0.00465,0.00097,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
93,2023-02-19,13:53:26.47,2,1,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Hartsfield, Hudson",1000058966,Right,TRO_TRJ,Undefined,3,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.76737,-0.986007,1.885308,1866.306058,148.38136,11:00,6.05006,-1.76783,5.86564,-18.48103,17.57265,-10.0043,3.59343,-0.84951,79.84538,-4.523079,0.091559,0.432162,,,,,,,,,,,,5.68075,9.65847,1.62066,50,5.95951,-3.79721,-128.64994,-2.74838,9.36846,30.66827,-16.24565,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,136ac650-b08f-11ed-8929-730663bbdf11,87.21838,,,8.92199,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:53:26.47,2023-02-19T13:53:26.4745726-06:00,2023-02-19T19:53:26.4745726Z,,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,44e0aa69-8867-4697-893a-9e8fdd9713a5,54.63008,-129.74899,15.33413,6.04757,-2.16619,-8.12283,1.76275,-4.13295,4.68423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2023-02-19,13:53:44.61,2,2,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Hartsfield, Hudson",1000058966,Right,TRO_TRJ,Undefined,3,Bottom,1,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.27392,-2.420838,2.677981,1858.362179,144.574235,10:45,5.9676,-1.81987,6.13318,-18.55572,16.73497,-10.98965,2.17995,-0.25864,80.58234,-5.968197,0.698522,0.427564,77.61293,34.628203,64.889786,2260.83765,31.18507,50.9775,105.48679,222.63988,113.94304,82.695557,3.512456,6.51985,9.78571,1.62076,50,5.77286,-5.59186,-129.33391,-5.99635,10.88357,30.61641,-15.8388,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,1e386e20-b08f-11ed-8929-730663bbdf11,88.15617,52.10033,,8.69158,,,,-0.07475,1.95906,0.30956,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:53:44.61,2023-02-19T13:53:44.6108414-06:00,2023-02-19T19:53:44.6108414Z,FlyBall,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,ea9f1b31-c76c-4e45-ad6f-6427ecc2e390,54.36442,-130.36298,15.3082,5.96546,-5.46398,-7.9194,1.81486,-5.95767,5.44178,,-0.07523,39.76768,-17.11064,4.59322,-1.22913,0.33885,-0.09355,0.01682,-0.00123,1.95932,64.67537,-24.04012,2.48988,-0.28793,-0.06475,0.04462,-0.00947,0.00072,0.30944,84.82118,-7.25458,0.37588,-0.15985,0.17762,-0.08446,0.01748,-0.00136,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
95,2023-02-19,13:53:59.69,2,3,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Hartsfield, Hudson",1000058966,Right,TRO_TRJ,Undefined,3,Bottom,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.28679,0.253889,1.645516,1740.003915,123.871643,10:15,5.94494,-1.91127,5.98843,-29.60069,11.21997,-14.46938,3.71362,-1.59154,74.88034,-5.320616,-0.956008,0.459845,,,,,,,,,,,,7.90178,6.1217,1.78901,50,5.94896,-2.88119,-120.75207,-0.36551,11.45274,27.538,-23.30131,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,273155f0-b08f-11ed-8929-730663bbdf11,81.9677,,,8.40645,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:53:59.69,2023-02-19T13:53:59.6975870-06:00,2023-02-19T19:53:59.6975870Z,,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,e58a9ae5-d67b-457a-b009-a428fb64639c,54.50748,-121.77568,13.769,5.94645,0.50062,-11.65066,1.90401,-3.3069,5.72637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,2023-02-19,13:54:13.42,2,4,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Hartsfield, Hudson",1000058966,Right,TRO_TRJ,Undefined,3,Bottom,1,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.66105,1.210132,2.180622,1693.549809,145.362746,10:45,6.01109,-1.79599,5.83871,-23.49383,13.19324,-8.27004,5.17899,-0.45745,79.43199,-3.21484,0.699703,0.435941,,,,,,,,,,,,4.81705,6.73382,1.62284,50,6.09609,-4.48106,-127.12054,1.94255,7.83481,27.52405,-21.22165,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,2f575d60-b08f-11ed-8929-730663bbdf11,86.46218,,,8.22905,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:54:13.42,2023-02-19T13:54:13.4226174-06:00,2023-02-19T19:54:13.4226174Z,,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,88c38e1d-ae1c-4960-98c4-686c8a154df9,54.65756,-128.12502,13.76202,6.01107,2.71703,-10.61082,1.79159,-4.76699,3.9174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,2023-02-19,13:54:29.19,2,5,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Hartsfield, Hudson",1000058966,Right,TRO_TRJ,Undefined,3,Bottom,1,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,89.07809,-0.721168,3.31034,1753.381294,159.637781,11:15,5.94915,-1.72611,6.13188,-17.33174,17.81371,-6.17583,3.8371,0.82244,80.89638,-4.0416,2.199951,0.426684,,,,,,,,,,,,4.12992,9.73209,1.47596,50,5.88479,-7.21004,-129.15395,-2.10002,6.9397,28.19969,-15.82067,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,38bac6d0-b08f-11ed-8929-730663bbdf11,88.33813,,,8.18171,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:54:29.19,2023-02-19T13:54:29.1934974-06:00,2023-02-19T19:54:29.1934974Z,,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,ecd74080-7e45-4460-8291-3afaca26cd56,54.36501,-130.10353,14.09985,5.94653,-1.56729,-7.91033,1.72268,-7.44372,3.46985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,2023-02-19,13:55:02.55,3,1,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Myers, Kole",1000132683,Left,TRO_TRJ,Undefined,3,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.81525,0.956065,0.983419,1607.520583,332.111657,5:00,5.78746,-2.27172,5.3422,-58.19688,-6.46063,4.39512,1.83482,-0.98283,67.98545,-9.635269,1.765943,0.517689,,,,,,,,,,,,-1.8761,-2.98965,2.1798,50,5.83216,-2.03064,-108.45554,-0.12319,-2.19615,22.01186,-35.67374,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,4cac0ff0-b08f-11ed-8929-730663bbdf11,72.80905,,,6.8298,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:55:02.55,2023-02-19T13:55:02.5515262-06:00,2023-02-19T19:55:02.5515262Z,,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,363caad0-13e8-4be5-bb29-a7b4c7a012d8,55.15765,-109.49732,11.00593,5.79803,1.56518,-17.83687,2.27345,-1.9267,-1.09808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
99,2023-02-19,13:55:19.55,3,2,"Schultz, Donovan",1000098099,Left,EVA_ACE,"Myers, Kole",1000132683,Left,TRO_TRJ,Undefined,3,Bottom,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.28721,-3.163696,4.134954,1784.774973,158.708382,11:15,5.9301,-2.09647,5.81504,-18.41529,18.69332,-6.80229,1.44307,1.18821,79.69386,-6.640597,2.920665,0.438438,,,,,,,,,,,,4.65067,10.81701,1.76131,50,5.65921,-8.84471,-126.25942,-7.53607,7.49094,26.23026,-14.75095,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230219-RiddlePaceField-1,56cbc480-b08f-11ed-8929-730663bbdf11,85.96974,,,7.59335,,,,,,,baf33afe-0048-4efe-ab98-2aed2520d874,2023-02-19,19:55:19.55,2023-02-19T13:55:19.5550462-06:00,2023-02-19T19:55:19.5550462Z,,v3,471470,471290,,"Hord, Brendan",1000049391,Right,EVA_ACE,c83410cb-7ec6-4bcc-877a-01992a8c2501,54.68385,-127.22876,13.11513,5.92764,-6.99094,-7.37547,2.09328,-9.12154,3.74547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
