PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-03-17,15:34:30.23,1,1,"Smith, Nick",1000119311,Right,EVA_ACE,"Bolton, Mike",1000099621,Left,PUR_BOI,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,85.60146,0.205917,-2.049806,2240.593348,154.648936,11:15,4.94942,1.89944,6.6208,-24.39844,13.33205,-5.66689,3.1049,-0.45073,76.99592,-4.467193,-3.07956,0.442097,,,,,,,,,,,,2.22567,7.3387,-1.75887,50,4.95339,4.67266,-124.14327,-0.19725,3.41277,28.89352,-20.92105,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,21a26ce0-c503-11ed-a400-45d0103cc54a,85.25825,,,8.60554,,,,,,,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:34:30.23,2023-03-17T15:34:30.2390000-05:00,2023-03-17T20:34:30.2390000Z,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,98c7422f-98d5-480c-9837-9896b39f76e2,53.86945,-125.04061,14.44676,4.94942,0.4525,-10.46053,-1.90234,4.56667,1.70638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-03-17,15:34:51.32,1,2,"Smith, Nick",1000119311,Right,EVA_ACE,"Bolton, Mike",1000099621,Left,PUR_BOI,Undefined,1,Top,0,0,0,Undefined,Cutter,Undefined,Undefined,Undefined,Undefined,0,0,,85.96731,-0.236738,-3.42801,2386.583045,160.660711,11:15,5.09078,1.68509,6.32811,-22.21379,15.06304,-4.87902,3.02124,-1.88201,78.64718,-4.441598,-4.307471,0.439431,,,,,,,,,,,,1.57063,8.26154,-1.43264,50,5.0628,7.66092,-124.7491,-1.13449,2.47323,25.27118,-19.16487,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,2bf0d290-c503-11ed-af8c-4b84473ded25,85.77554,,,7.32014,,,,,,,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:34:51.32,2023-03-17T15:34:51.3260000-05:00,2023-03-17T20:34:51.3260000Z,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,0c26f815-2013-4518-8d95-3d0856caccbb,54.16925,-125.59085,12.63559,5.08995,-0.49613,-9.58244,-1.68645,7.57854,1.23662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-03-17,15:34:15.37,1,3,"Smith, Nick",1000119311,Right,EVA_ACE,"Bolton, Mike",1000099621,Left,PUR_BOI,Undefined,1,Top,0,0,0,Undefined,Cutter,Undefined,Undefined,Undefined,Undefined,0,0,,86.08017,-0.62906,-3.092775,2263.485388,185.418227,12:15,4.98098,1.85156,6.60819,-21.51785,15.52682,1.35327,2.61076,-0.87134,78.10011,-4.749916,-2.847209,0.438061,,,,,,,,,,,,-1.66606,8.74249,-1.64145,50,4.92907,6.70103,-124.93512,-1.92881,-2.60688,27.52925,-18.49478,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,164afba0-c503-11ed-aa64-fd124a79533d,86.04389,,,7.98006,,,,,,,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:34:15.37,2023-03-17T15:34:15.3700000-05:00,2023-03-17T20:34:15.3700000Z,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,178d37fc-f2b4-4084-a8c9-20fb3ae824e7,53.88979,-125.78931,13.76462,4.98001,-1.35494,-9.24739,-1.85063,6.78191,-1.30344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-03-17,15:03:59.62,1,4,"Smith, Nick",1000119311,Right,EVA_ACE,"Bolton, Mike",1000099621,Left,PUR_BOI,Undefined,1,Top,0,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.3738,-0.876664,-0.91384,2271.146551,202.531077,12:45,4.81586,2.13598,6.73129,-24.58312,11.80804,4.40382,1.96598,1.6678,78.74809,-5.552975,-0.110427,0.43418,,,,,,,,,,,,-2.58941,6.86268,-2.07721,50,4.74846,1.84115,-125.57351,-2.58157,-4.11098,26.78822,-21.27886,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,db886600-c4fe-11ed-879b-1bfeeb8d323e,86.813,,,7.62571,,,,,,,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:03:59.62,2023-03-17T15:03:59.6200000-05:00,2023-03-17T20:03:59.6200000Z,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,3764619d-4f35-40f3-809f-26e9da2676e0,53.76602,-126.37435,13.39411,4.81613,-1.94544,-10.63943,-2.13409,1.96405,-2.05549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-03-17,15:04:25.91,1,5,"Smith, Nick",1000119311,Right,EVA_ACE,"Bolton, Mike",1000099621,Left,PUR_BOI,Undefined,1,Top,0,1,0,Fastball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.23017,1.022033,-0.21502,2530.267107,174.769506,11:45,4.83475,2.07597,6.39231,-27.17096,10.61052,-0.86142,3.51063,1.80642,77.69771,-4.109053,-0.371078,0.442396,,,,,,,,,,,,0.38382,5.61764,-2.06018,50,4.89572,0.4983,-123.85661,1.42001,0.59469,25.32389,-23.46987,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,eb985640-c4fe-11ed-879b-1bfeeb8d323e,85.20073,,,7.53246,,,,,,,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:04:25.91,2023-03-17T15:04:25.9170000-05:00,2023-03-17T20:04:25.9170000Z,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,c9a33c37-b144-4be9-b0c6-93e711c270fc,54.10388,-124.69287,12.66195,4.83603,2.19505,-11.73494,-2.07632,0.47866,0.29734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-03-17,15:04:35.80,1,6,"Smith, Nick",1000119311,Right,EVA_ACE,"Bolton, Mike",1000099621,Left,PUR_BOI,Undefined,1,Top,0,1,1,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,86.03739,0.011092,-1.073117,2325.787495,168.845856,11:45,4.73902,1.9226,6.64806,-23.29596,13.32087,-2.40228,2.80784,0.74008,78.70583,-4.42235,-1.510385,0.435524,,,,,,,,,,,,0.95713,7.36311,-1.84951,50,4.73012,2.43363,-125.11115,-0.59722,1.51691,25.26562,-20.50468,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,f11d4d00-c4fe-11ed-879b-1bfeeb8d323e,86.54506,,,7.33156,,,,,,,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:04:35.80,2023-03-17T15:04:35.8030000-05:00,2023-03-17T20:04:35.8030000Z,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,526923d1-4cec-4876-a0eb-cc50d050fb08,53.84869,-125.88597,12.63281,4.7388,0.0316,-10.25234,-1.92343,2.38711,0.75845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,,,1,7,"Smith, Nick",1000119311,Right,EVA_ACE,"Bolton, Mike",1000099621,Left,PUR_BOI,Undefined,1,Top,0,1,2,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,4ad1a030-c4ff-11ed-879b-1bfeeb8d323e,,,,,,,,,,,d9d7233b-3760-4b77-812a-b3d568d4b5dd,,,,,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-03-17,15:04:46.77,1,8,"Smith, Nick",1000119311,Right,EVA_ACE,"Bolton, Mike",1000099621,Left,PUR_BOI,Undefined,1,Top,0,2,2,Fastball,Cutter,InPlay,Undefined,GroundBall,Out,1,0,,86.21957,-0.716858,-2.375697,2397.876723,174.249141,11:45,4.73681,2.08771,6.44847,-23.55269,13.0865,-1.20776,2.11486,-0.1969,79.2839,-5.161431,-2.594459,0.435657,69.17806,-2.565901,14.157879,,,,,,4.75455,,,0.00138,7.38264,-1.91881,50,4.67527,5.24408,-125.33724,-2.2338,0.00223,24.46474,-20.38721,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,f7b4c530-c4fe-11ed-879b-1bfeeb8d323e,86.51867,2.04126,,6.93567,,,,1.12443,2.04126,0.36424,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:04:46.77,2023-03-17T15:04:46.7760000-05:00,2023-03-17T20:04:46.7760000Z,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,538a0674-ab91-4c79-ad0b-946d8ee52007,54.05144,-126.12557,12.23237,4.73666,-1.57686,-10.19361,-2.08779,5.24401,0.00112,180,1.12437,98.29172,,,,,,,,2.04126,-4.54277,,,,,,,,0.36422,24.79475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2023-03-17,15:05:15.53,2,1,"Smith, Nick",1000119311,Right,EVA_ACE,"Cornblum, Couper",1000013053,Right,PUR_BOI,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.87614,0.161395,-1.937065,2268.446214,190.707548,12:15,4.76298,1.92898,6.66938,-20.79241,15.3241,2.67284,3.17803,0.3788,78.94196,-3.830939,-1.450713,0.432538,54.85552,-11.965087,-56.873653,,,,,13.8771,1.15511,-61.433639,0.178893,-1.97288,8.37646,-1.8001,50,4.76516,4.16767,-126.21998,-0.17314,-3.16276,27.19529,-18.74564,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,08cc3a60-c4ff-11ed-879b-1bfeeb8d323e,87.14247,3.00404,,7.93418,,,,-1.11095,3.00404,-0.31636,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:05:15.53,2023-03-17T15:05:15.5320000-05:00,2023-03-17T20:05:15.5320000Z,GroundBall,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,fbc627f2-9b00-486b-8a63-1887323f7a47,53.82685,-127.04184,13.59765,4.76184,0.39336,-9.37282,-1.92749,4.26325,-1.58138,,-1.11933,43.30326,,,,,,,,3.00728,-16.79238,,,,,,,,-0.30352,-66.36034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
10,2023-03-17,15:05:26.84,2,2,"Smith, Nick",1000119311,Right,EVA_ACE,"Cornblum, Couper",1000013053,Right,PUR_BOI,Undefined,1,Top,1,0,1,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,86.6083,0.142203,-0.735431,2353.073635,162.15334,11:30,4.88915,1.91264,6.64073,-24.28399,11.93509,-3.47307,2.99567,0.94996,79.05985,-4.47347,-1.367646,0.433152,,,,,,,,,,,,1.6065,6.59823,-1.86183,50,4.88877,1.7477,-125.93172,-0.35257,2.5731,26.19264,-21.60565,EVA_ACE,PUR_BOI,EvansvilleU,D1,MVC,20230317-EvansvilleU-1,0f840bd0-c4ff-11ed-879b-1bfeeb8d323e,87.01901,,,7.54845,,,,,,,d9d7233b-3760-4b77-812a-b3d568d4b5dd,2023-03-17,20:05:26.84,2023-03-17T15:05:26.8470000-05:00,2023-03-17T20:05:26.8470000Z,,v3,471290,471415,17 March 2023 16:00-purdue@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,c137896b-2ea6-4d96-a57b-02112da556a5,53.85606,-126.73121,13.09632,4.88947,0.30691,-10.80283,-1.91398,1.66916,1.28655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
