PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-03-10,15:03:21.61,1,1,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Fougerousse, Kip",1000050534,Right,EVA_ACE,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.11593,-3.054662,-2.590203,2308.574659,214.978705,1:15,6.31508,2.18496,5.1448,-12.0891,21.80304,14.49674,2.42573,0.95244,84.30016,-5.362424,-0.027602,0.419007,,,,,,,,,,,,-7.94091,12.01942,-1.95404,50,6.01982,5.35266,-133.43906,-7.49767,-14.36554,27.81768,-10.43025,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,b25bb1b0-bf86-11ed-87dd-45e5a10313d0,89.95668,,,7.81577,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:03:21.61,2023-03-10T15:03:21.6197478-06:00,2023-03-10T21:03:21.6197478Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,3396f2b1-374a-44f6-84a6-c5c5814750e1,55.35911,-134.55162,13.90884,6.31134,-7.08051,-5.21513,-2.17961,5.9272,-7.18277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-03-10,15:03:40.27,1,2,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Fougerousse, Kip",1000050534,Right,EVA_ACE,Undefined,1,Top,0,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.96009,0.257459,-2.371262,2506.53171,43.323341,7:30,6.34153,2.28677,4.9144,-52.57574,-9.18945,-9.96682,2.20389,-0.78739,75.26841,-9.176246,-4.128793,0.474076,,,,,,,,,,,,4.22075,-4.18654,-2.04631,50,6.3225,5.35454,-118.82641,-1.50577,6.00068,23.96744,-38.1261,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,bd7863e0-bf86-11ed-87dd-45e5a10313d0,79.50721,,,6.69168,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:03:40.27,2023-03-10T15:03:40.2700646-06:00,2023-03-10T21:03:40.2700646Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,b7990580-d984-4127-a047-5032e57acf82,55.5908,-119.94878,11.98372,6.35121,0.27964,-19.06305,-2.29048,5.07354,3.00034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-03-10,15:03:54.39,1,3,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Fougerousse, Kip",1000050534,Right,EVA_ACE,Undefined,1,Top,0,0,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.51915,-0.419683,-1.877312,2576.63345,35.887647,7:15,6.36628,1.95778,5.10591,-52.56554,-9.30847,-7.67217,1.59014,-0.45114,75.4146,-9.858871,-3.23724,0.473369,,,,,,,,,,,,3.31221,-4.15768,-1.77433,50,6.28507,4.19917,-118.34607,-2.83862,4.69849,22.53936,-38.07188,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,c5f00dc0-bf86-11ed-87dd-45e5a10313d0,79.62589,,,6.10454,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:03:54.39,2023-03-10T15:03:54.3980000-06:00,2023-03-10T21:03:54.3980000Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,40dda9bb-5648-4263-9aad-4110132af9a4,55.40056,-119.37019,11.26968,6.37475,-1.10875,-19.03594,-1.96028,3.98568,2.34925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60877,2.308402,1.167411,1.140991,0.42872,1.41654,0.50724,-4.77008,2.44119,4.41015,69.09365,7.15707,55.69029,-4.58013,74.05299,-8.24532,2.61008,22.54685,-16.20498,4.36213,46.2697,-1.14245,High,High,High,,,High,High,High
4,2023-03-10,15:04:21.88,2,1,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.85139,-4.461338,-2.921869,2307.170918,210.97962,1:00,6.38496,2.22632,5.10223,-13.20261,19.30473,11.01993,1.06665,0.38887,86.83,-6.92577,-0.976111,0.410357,,,,,,,,,,,,-6.21229,10.98985,-1.95941,50,5.95257,6.40886,-135.83572,-11.06739,-11.76704,25.91226,-11.35759,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,d6462ec0-bf86-11ed-87dd-45e5a10313d0,91.85273,,,7.02139,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:04:21.88,2023-03-10T15:04:21.8854758-06:00,2023-03-10T21:04:21.8854758Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,b52206fa-a546-4d62-b5ba-5f01ec1a8cd2,55.40277,-136.86248,12.95613,6.38219,-10.61735,-5.6788,-2.2226,6.87512,-5.88352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-03-10,15:04:37.85,2,2,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,1,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.60651,-2.951041,-2.835027,1589.1964,254.206279,2:30,6.1275,2.37411,5.77614,-33.19262,5.70701,16.27765,0.60948,1.09021,78.70684,-9.013716,0.08314,0.448894,,,,,,,,,,,,-9.07914,3.95721,-2.1499,50,5.86273,5.44576,-122.80139,-7.45369,-14.02043,21.74886,-26.06317,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,dfce8550-bf86-11ed-87dd-45e5a10313d0,83.9673,,,5.89967,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:04:37.85,2023-03-10T15:04:37.8524518-06:00,2023-03-10T21:04:37.8524518Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,5ff692ad-bb6f-4afb-928b-9ccfc3b0f387,54.73026,-123.6363,10.87443,6.12967,-6.45315,-13.03159,-2.36929,5.98399,-7.01021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-03-10,15:04:55.04,2,3,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,1,1,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.39775,-0.29166,-1.770789,2617.477147,46.834406,7:30,6.25027,2.30496,5.05505,-51.54944,-9.07937,-11.04973,1.67927,-0.28652,76.09639,-9.546374,-3.726866,0.469043,,,,,,,,,,,,5.01496,-4.08213,-2.12704,50,6.18094,4.16627,-119.60701,-2.57361,7.25608,23.32655,-38.08041,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,ea165b50-bf86-11ed-87dd-45e5a10313d0,80.36025,,,6.30136,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:04:55.04,2023-03-10T15:04:55.0417766-06:00,2023-03-10T21:04:55.0417766Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,f5098292-4cd6-4bfa-abf0-3ef25b5ab69a,55.45143,-120.6655,11.66327,6.25852,-0.84563,-19.04021,-2.30862,3.83701,3.62804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-03-10,15:05:19.11,2,4,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,93.87345,-4.788488,-2.109979,2371.829285,215.896703,1:15,6.40838,2.12994,5.30416,-12.68579,19.89147,13.63072,0.84218,1.28406,86.00329,-7.186992,0.30836,0.410798,,,,,,,,,,,,-7.40957,11.58859,-1.94848,50,5.96316,4.35643,-135.76492,-11.78057,-13.86406,29.02886,-10.49066,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,f85ef910-bf86-11ed-87dd-45e5a10313d0,91.75413,,,7.87016,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:05:19.11,2023-03-10T15:05:19.1168358-06:00,2023-03-10T21:05:19.1168358Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,931758cb-bf9a-420c-a47b-3449da92df0f,55.19936,-136.87212,14.51443,6.40485,-11.38044,-5.24533,-2.12472,4.88522,-6.93203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-03-10,15:05:34.21,2,5,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,1,2,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.16678,-4.08978,-3.304133,1756.817358,238.782724,2:00,6.04672,2.35079,5.95317,-28.23612,11.14552,16.39446,-0.11229,0.64905,77.84517,-9.291955,-0.35822,0.451667,,,,,,,,,,,,-9.36918,7.16331,-2.09721,50,5.70428,6.41544,-121.91506,-9.61556,-14.1787,22.735,-21.33357,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,015f0cd0-bf87-11ed-87dd-45e5a10313d0,83.45185,,,6.32161,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:05:34.21,2023-03-10T15:05:34.2100000-06:00,2023-03-10T21:05:34.2100000Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,038a87fd-3a21-4f78-badc-6463183c28d0,54.55237,-122.76106,11.3675,6.04732,-8.82171,-10.66679,-2.34576,6.94305,-7.08935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-03-10,15:05:55.26,2,6,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,94.31393,-2.899058,-3.162051,2345.110766,205.694559,12:45,6.33867,2.10319,5.56294,-12.04607,19.81237,9.0452,2.6198,-0.10034,86.29464,-5.206568,-1.552352,0.406241,100.5232,29.961933,8.72266,2886.99459,109.37537,64.39668,11.70482,312.02079,307.88266,-0.930497,5.511141,-5.44087,11.12048,-1.83603,50,6.08009,7.13177,-136.63963,-7.28598,-10.31471,29.3291,-11.09198,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,0df16f10-bf87-11ed-87dd-45e5a10313d0,92.78345,95.26977,,8.01929,,,,0.98105,2.61387,0.11656,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:05:55.26,2023-03-10T15:05:55.2602470-06:00,2023-03-10T21:05:55.2602470Z,FlyBall,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,4dcba400-84d5-4dd0-a38a-8fd1f79cc733,54.94047,-137.696,14.66455,6.33532,-6.88647,-5.54599,-2.09959,7.50328,-5.15736,161.693149,0.98141,126.24284,-30.60966,7.3721,-1.60597,0.30843,-0.04697,0.00462,-0.0002,2.61795,73.55909,-15.71259,0.29771,0.1951,-0.10552,0.02704,-0.00334,0.00016,0.11671,19.36089,-10.58835,2.96998,-0.62575,0.09455,-0.00968,0.00064,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
10,2023-03-10,15:06:24.91,3,1,"Hamm, Jaden",1000099926,Right,MTSU_BLU,"Scherry, Simon",1000098094,Right,EVA_ACE,Undefined,1,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,81.92917,2.013076,-1.566888,2531.568024,41.301247,7:30,6.3098,2.23545,5.30862,-49.39932,-7.50977,-7.53969,4.08442,0.13588,76.34526,-6.914126,-2.905058,0.465827,,,,,,,,,,,,3.41587,-3.87512,-2.0875,50,6.45639,3.56892,-119.10977,2.36868,4.98903,19.30231,-37.83387,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230310-ReeseField-1,1f9a00b0-bf87-11ed-87dd-45e5a10313d0,80.91517,,,5.58391,,,,,,,fc781f6c-61fe-43f7-b683-f229acffe4dc,2023-03-10,21:06:24.91,2023-03-10T15:06:24.9157990-06:00,2023-03-10T21:06:24.9157990Z,,v3,471359,471290,10 March 2023 16:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,c39f5ea7-09f9-4f99-9332-566ac4467ed7,55.1988,-119.94931,9.65116,6.31758,4.01423,-18.91694,-2.23801,3.35193,2.49452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
