PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-02-17,16:02:03.49,1,1,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Fougerousse, Kip",1000050534,Right,EVA_ACE,Undefined,1,Top,0,0,0,Fastball,Sinker,InPlay,Undefined,FlyBall,HomeRun,0,1,,92.25765,-2.957404,-3.864468,2290.544503,231.712357,1:45,6.00266,2.595,5.66361,-20.458,12.61469,14.70383,1.53135,0.21128,84.92196,-6.755897,-1.242661,0.41391,101.85752,26.278043,14.33667,3996.110847,104.49806,49.68444,34.35296,386.23016,346.24039,25.986361,4.534868,-8.50284,7.48418,-2.27744,50,5.73892,8.3814,-133.6553,-7.63142,-15.48704,26.94192,-18.54242,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,b63bd1d0-af0e-11ed-8853-c17182582a4e,91.0643,69.6721,,7.3357,,,,1.24895,1.62327,-0.19585,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:02:03.49,2023-02-17T16:02:03.4918874-06:00,2023-02-17T22:02:03.4918874Z,FlyBall,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,4985a97c-b1e1-4b56-9a1e-61f625b25425,54.83802,-134.627,13.47096,6.0021,-6.96266,-9.27121,-2.5898,8.93996,-7.74352,220.541812,1.25078,129.73852,-28.88735,7.82115,-1.63857,0.26069,-0.03205,0.00323,-0.00019,1.62401,66.11744,-16.46657,-0.6986,0.92836,-0.40264,0.10462,-0.01451,0.00081,-0.19656,33.18739,4.72339,-2.18542,0.60875,-0.11127,0.01247,-0.00079,2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2023-02-17,16:02:47.40,2,1,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Shallenberger, Mark",1000078772,Left,EVA_ACE,Undefined,1,Top,0,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,92.75895,-1.547325,-4.426155,2251.691168,240.584626,2:00,6.01959,2.53509,5.58766,-20.53497,12.70839,20.48757,2.85876,0.10094,84.01577,-5.396961,-0.782023,0.414977,74.37535,56.2673,-106.592125,3573.198295,,,,,26.70702,,,-11.72682,7.23095,-2.16816,50,5.87314,9.45597,-134.22033,-4.34992,-21.22775,31.13694,-19.08465,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,d070a6c0-af0e-11ed-8853-c17182582a4e,90.83023,38.14953,,8.74319,,,,0.82559,2.5876,0.11,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:02:47.40,2023-02-17T16:02:47.4002394-06:00,2023-02-17T22:02:47.4002394Z,,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,9168a48d-eb99-4a5d-80b6-cadc54784f1e,54.91281,-135.35522,15.56847,6.01901,-3.65431,-9.54232,-2.52692,10.22969,-10.61388,32.90752,0.86025,-18.29669,-9.89831,,,,,,,2.61984,89.80612,-32.24608,,,,,,,0.09285,-57.5702,11.66875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
3,2023-02-17,16:03:04.05,2,2,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Shallenberger, Mark",1000078772,Left,EVA_ACE,Undefined,1,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.21093,-0.487268,-3.086546,1668.123228,239.00817,2:00,5.87919,2.70397,5.01284,-26.86982,11.4504,16.86595,3.17945,1.19343,79.06783,-5.441419,-0.112263,0.445539,,,,,,,,,,,,-9.20386,6.20449,-2.42176,50,5.81123,6.01597,-126.25388,-2.07149,-14.75574,27.32355,-22.22695,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,da61aa30-af0e-11ed-8853-c17182582a4e,84.59971,,,8.1431,,,,,,,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:03:04.05,2023-02-17T16:03:04.0566234-06:00,2023-02-17T22:03:04.0566234Z,,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,836aeda9-41e9-4dee-aeeb-139e719cca38,55.48479,-127.43535,13.66178,5.88003,-1.11039,-11.11347,-2.69568,6.65402,-7.37787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-02-17,16:03:19.79,2,3,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Shallenberger, Mark",1000078772,Left,EVA_ACE,Undefined,1,Top,0,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.95326,-2.5572,-2.886011,2282.989836,242.012892,2:00,6.01139,2.52621,5.44615,-20.82442,11.42894,19.56568,1.87713,1.45228,85.99573,-6.415809,0.594992,0.408751,,,,,,,,,,,,-10.61438,6.76898,-2.28481,50,5.77087,5.93942,-136.16819,-6.85726,-19.95172,29.58067,-19.45046,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,e3bfbc70-af0e-11ed-8853-c17182582a4e,92.21367,,,7.95754,,,,,,,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:03:19.79,2023-02-17T16:03:19.7922778-06:00,2023-02-17T22:03:19.7922778Z,,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,cf16222c-a1c1-4c72-af4e-23f378acec95,55.05435,-137.26179,14.79034,6.01109,-6.13817,-9.72523,-2.51803,6.67703,-9.97586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-02-17,16:03:34.97,2,4,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Shallenberger, Mark",1000078772,Left,EVA_ACE,Undefined,1,Top,0,1,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,86.55869,-1.766686,-4.306883,1673.998724,254.227959,2:30,5.86141,2.63184,5.06906,-33.41655,5.49363,14.73461,1.40572,-0.20874,78.8402,-7.8513,-1.70839,0.448955,65.35011,-13.635875,3.93276,,,,,9.27407,4.91978,3.785946,0.070778,-8.65981,3.61067,-2.23472,50,5.6668,8.77134,-125.15806,-5.13737,-13.64367,26.8491,-26.48536,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,ecd294e0-af0e-11ed-8853-c17182582a4e,83.95593,1.60338,,7.71849,,,,2.65995,1.60338,0.15905,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:03:34.97,2023-02-17T16:03:34.9762010-06:00,2023-02-17T22:03:34.9762010Z,GroundBall,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,1df6a187-339e-4a0a-9e9e-4dcb3c889b91,55.43168,-126.31789,13.42455,5.86402,-3.99324,-13.24268,-2.62636,9.36072,-6.82183,,2.65725,93.16227,,,,,,,,1.60403,-22.65343,,,,,,,,0.15886,6.40468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
6,2023-02-17,16:04:18.61,3,1,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.21631,-1.919366,-3.366933,2275.30447,240.925434,2:00,5.95554,2.65512,5.23053,-21.9297,10.83607,17.75406,2.31998,0.96591,85.9305,-5.950642,-0.223669,0.411985,,,,,,,,,,,,-9.698,6.19197,-2.3584,50,5.76213,7.10658,-135.17352,-5.38116,-18.12416,26.68442,-20.60214,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,06c83df0-af0f-11ed-8853-c17182582a4e,91.48981,,,7.28581,,,,,,,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:04:18.61,2023-02-17T16:04:18.6167770-06:00,2023-02-17T22:04:18.6167770Z,,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,a52531a7-18bb-4128-a8c1-06af80f3d4ae,55.27086,-136.21006,13.34221,5.95562,-4.58088,-10.30107,-2.64812,7.8106,-9.06208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-02-17,16:04:58.61,3,2,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.54676,-1.933344,-3.044468,2393.414523,220.796937,1:15,6.06419,2.71078,5.44449,-16.90517,15.28143,12.39142,2.84197,0.89015,86.35735,-5.085589,-0.842534,0.408328,,,,,,,,,,,,-6.97016,8.4526,-2.45024,50,5.88149,6.64242,-135.74238,-5.17869,-13.16725,26.24237,-16.20632,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,1e9f4cc0-af0f-11ed-8853-c17182582a4e,92.30923,,,7.18942,,,,,,,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:04:58.61,2023-02-17T16:04:58.6189274-06:00,2023-02-17T22:04:58.6189274Z,,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,5a0529b0-a135-4457-8345-31f557b6a525,55.05629,-136.71639,13.12118,6.06253,-4.57718,-8.10316,-2.70585,7.13114,-6.58363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2023-02-17,16:05:22.75,3,3,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.96901,-2.474298,-2.654687,2390.28998,228.407491,1:30,6.05141,2.70348,5.33596,-14.73245,17.74871,18.77564,2.49837,1.7757,85.54849,-5.262619,0.677549,0.410192,,,,,,,,,,,,-10.12032,9.90654,-2.4775,50,5.81748,5.40439,-136.13311,-6.37164,-18.94607,30.55306,-13.62814,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,2cf41f80-af0f-11ed-8853-c17182582a4e,91.88971,,,8.42052,,,,,,,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:05:22.75,2023-02-17T16:05:22.7599322-06:00,2023-02-17T22:05:22.7599322Z,,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,66666e61-5b3f-4ec7-a511-2b376e812c45,55.16339,-137.28706,15.27653,6.04841,-5.85692,-6.81407,-2.69513,6.11996,-9.47304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-02-17,16:06:01.06,3,4,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.13532,-1.918422,-3.13717,1726.010552,250.089482,2:15,5.8792,3.01451,5.38203,-31.03884,8.09741,19.10619,1.49093,1.66296,78.57057,-7.593577,0.259295,0.450258,,,,,,,,,,,,-10.39823,4.93299,-2.74744,50,5.68537,5.95135,-123.48312,-5.24801,-16.17002,22.94144,-24.50288,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,43d583b0-af0f-11ed-8853-c17182582a4e,83.71307,,,6.56475,,,,,,,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:06:01.06,2023-02-17T16:06:01.0604506-06:00,2023-02-17T22:06:01.0604506Z,,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,524bfa4e-4349-4919-bc53-ce9ba22ad105,55.1194,-124.43059,11.47072,5.88122,-4.23604,-12.25144,-3.00702,6.61916,-8.08501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-02-17,16:06:23.58,3,5,"Fuller, Brady",1000113749,Right,TRO_TRJ,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,2,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,93.57816,-2.550184,-3.688989,2282.085434,244.960795,2:15,5.99283,2.69964,5.2714,-22.31485,10.06953,19.58631,1.73124,0.86186,86.64025,-6.637918,-0.219121,0.40958,93.6763,27.865451,-36.867934,3960.686195,81.73416,47.18227,-73.61742,323.10631,305.83774,-49.396163,3.913611,-10.72717,5.93674,-2.37718,50,5.74273,7.83243,-135.68157,-6.91973,-20.27331,25.84419,-20.95416,TRO_TRJ,EVA_ACE,RiddlePaceField,D1,SBELT,20230217-RiddlePaceField-1,51387c60-af0f-11ed-8853-c17182582a4e,92.02694,56.6403,,6.9379,,,,0.63749,1.69204,-0.84102,bb86f9f5-abb4-4ef4-acd0-2dbd564be16c,2023-02-17,22:06:23.58,2023-02-17T16:06:23.5896282-06:00,2023-02-17T22:06:23.5896282Z,FlyBall,v3,471470,471290,17 February 2023 17:00-evansville@troy,"Stearns, Clay",1000113027,Right,TRO_TRJ,9a19e9dc-e4da-4fcd-8b44-fff8925a6c02,55.23153,-136.67442,12.9221,5.9931,-6.11474,-10.47708,-2.69304,8.61127,-10.13666,124.079602,0.63643,97.20337,-24.04574,7.09296,-2.12632,0.64835,-0.16374,0.02472,-0.00152,1.69223,64.2101,-21.09565,1.41889,0.04471,-0.09767,0.02996,-0.00349,0.0001,-0.84034,-72.89517,2.17841,0.74651,-0.18725,-0.0725,0.0519,-0.01171,0.00093,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
