PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-03-04,14:48:37.71,1,1,"Denu, Tyler",1000078773,Left,EVA_ACE,"Gurney, Kyle",1000078577,Right,BGS_FAL,Undefined,1,Top,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.05048,-2.322881,3.764506,1982.950813,120.771283,10:00,5.46936,-1.37017,6.22756,-25.23852,12.54808,-18.81312,1.2172,0.54029,78.00728,-7.080688,0.371649,0.442426,126.60229,-3.404088,-80.86719,,,,,19.56529,0.87271,-79.127654,0.102041,10.9117,7.62237,1.0976,50,5.28294,-7.45993,-124.63408,-5.80969,16.96766,27.71745,-20.32131,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,f3367d90-bacd-11ed-8d6c-27f292a8c2a6,85.19496,1.12505,,8.04321,,,,0.68789,1.12505,-0.53705,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:48:37.71,2023-03-04T14:48:37.7157344-06:00,2023-03-04T20:48:37.7157344Z,GroundBall,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,aea6a8c4-2a6f-4a14-b561-a29428b41653,54.27061,-125.58023,13.85873,5.46942,-5.11601,-10.16066,1.36213,-8.03913,8.48383,,0.68781,29.42489,,,,,,,,1.12507,-11.02715,,,,,,,,-0.53658,-183.03452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
2,2023-03-04,14:48:48.41,1,2,"Denu, Tyler",1000078773,Left,EVA_ACE,"Gurney, Kyle",1000078577,Right,BGS_FAL,Undefined,1,Top,0,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.69482,-1.692474,3.556976,2018.233558,131.945771,10:30,5.52531,-1.15199,6.03783,-22.91915,15.39584,-15.62438,2.04478,0.84374,77.62009,-6.028987,0.750435,0.445508,,,,,,,,,,,,9.09315,8.83304,0.88237,50,5.38069,-7.08082,-124.13416,-4.3442,14.0448,27.19838,-18.53103,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,f7a94100-bacd-11ed-8d6c-27f292a8c2a6,84.60548,,,8.07473,,,,,,,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:48:48.41,2023-03-04T14:48:48.4172512-06:00,2023-03-04T20:48:48.4172512Z,,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,fb88b470-d601-40fb-80ff-b26605499f45,54.45901,-125.10734,13.59919,5.52427,-3.68115,-9.26551,1.14471,-7.58335,7.0224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-03-04,14:49:00.54,1,3,"Denu, Tyler",1000078773,Left,EVA_ACE,"Gurney, Kyle",1000078577,Right,BGS_FAL,Undefined,1,Top,0,1,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.35046,-0.174459,1.827225,1931.073217,136.502023,10:30,5.46229,-1.26715,6.22202,-22.33958,16.87958,-14.70454,3.4396,-0.80594,76.18252,-4.444119,-0.827378,0.450734,,,,,,,,,,,,8.1763,9.19898,1.13743,50,5.4381,-3.33298,-122.42098,-0.97664,12.24654,27.10542,-18.39573,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,00f8fb60-bace-11ed-8d6c-27f292a8c2a6,83.62454,,,8.16794,,,,,,,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:49:00.54,2023-03-04T14:49:00.5436640-06:00,2023-03-04T20:49:00.5436640Z,,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,f1b7f190-6e14-4bbc-ad90-a184c39bd296,54.27472,-123.36382,13.55271,5.46095,-0.33676,-9.19786,1.26078,-3.75896,6.12327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-03-04,14:49:17.17,1,4,"Denu, Tyler",1000078773,Left,EVA_ACE,"Gurney, Kyle",1000078577,Right,BGS_FAL,Undefined,1,Top,0,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.55535,-0.850307,2.611931,2105.712099,131.746149,10:30,5.44973,-1.15345,6.47033,-19.17351,15.85056,-16.18619,3.07016,-0.10187,79.66091,-4.571149,-0.322388,0.425946,,,,,,,,,,,,9.38205,8.98071,0.9758,50,5.38125,-5.26186,-129.76994,-2.42756,15.53253,34.52664,-17.30595,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,081f6d20-bace-11ed-8d6c-27f292a8c2a6,88.49112,,,9.89444,,,,,,,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:49:17.17,2023-03-04T14:49:17.1731566-06:00,2023-03-04T20:49:17.1731566Z,,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,81dfac01-bd00-46c1-83ad-109f2c76582c,54.0248,-130.8364,17.26332,5.44798,-1.89301,-8.65298,1.14574,-5.74163,7.76627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-03-04,14:49:34.90,1,5,"Denu, Tyler",1000078773,Left,EVA_ACE,"Gurney, Kyle",1000078577,Right,BGS_FAL,Undefined,1,Top,0,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.28356,-1.667206,2.217949,1944.171391,325.499181,4:45,5.55786,-1.1581,5.13357,-57.78704,-8.28815,6.7313,-0.82938,1.49256,70.90409,-11.997428,3.413712,0.506371,,,,,,,,,,,,-2.78618,-3.42429,0.94442,50,5.35568,-4.53854,-110.67823,-5.19684,-3.44703,20.23204,-36.41054,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,129c0ec0-bace-11ed-8d6c-27f292a8c2a6,74.43636,,,5.37947,,,,,,,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:49:34.90,2023-03-04T14:49:34.9055086-06:00,2023-03-04T20:49:34.9055086Z,,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,b4e418b2-f20b-4e9d-b887-8ae12b1066e4,55.36973,-111.65551,10.11602,5.56423,-3.43809,-18.20527,1.15963,-4.37203,-1.72352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-03-04,14:49:51.13,1,6,"Denu, Tyler",1000078773,Left,EVA_ACE,"Gurney, Kyle",1000078577,Right,BGS_FAL,Undefined,1,Top,0,2,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,76.00461,0.549602,1.108233,1791.993352,329.730044,5:00,5.46266,-1.22997,5.49981,-55.32672,-5.98709,4.43406,1.36627,0.17622,69.73287,-9.519252,1.900219,0.505556,19.5459,-5.054693,53.099406,,,,,13.87692,0.59379,50.748697,0.469535,-1.91016,-2.71953,1.13004,50,5.47327,-2.30134,-110.33791,-0.76102,-2.33748,20.98179,-35.502,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,1c59f440-bace-11ed-8d6c-27f292a8c2a6,74.55638,1.21141,,6.27174,,,,0.55675,1.21141,-0.20645,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:49:51.13,2023-03-04T14:49:51.1329902-06:00,2023-03-04T20:49:51.1329902Z,GroundBall,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,b5028bdb-9e7c-4449-b78b-cd6749f2ccda,55.00057,-111.28476,10.4909,5.47146,0.84107,-17.751,1.23151,-2.19586,-1.16874,,0.52891,17.51413,,,,,,,,1.21551,-2.58005,,,,,,,,-0.24353,23.32613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
7,2023-03-04,14:50:13.27,2,1,"Denu, Tyler",1000078773,Left,EVA_ACE,"Banjoff, Leighton",1000078211,Right,BGS_FAL,Undefined,1,Top,1,0,0,Undefined,Sinker,Undefined,Undefined,Undefined,Undefined,0,0,,87.61637,-1.796212,2.591222,2150.837903,126.932586,10:15,5.46552,-1.17436,6.12201,-21.30056,15.14265,-18.45454,2.0277,-0.31511,79.45065,-5.836627,-0.733939,0.43449,81.90881,48.366477,59.828026,4509.223439,,,,,58.9619,,,10.35737,8.74823,0.98552,50,5.31683,-5.01055,-127.08864,-4.61224,16.76679,28.52544,-18.01218,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,2a4f1ad0-bace-11ed-8d6c-27f292a8c2a6,86.75103,60.17606,,8.16572,,,,1.29876,2.15562,0.1088,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:50:13.27,2023-03-04T14:50:13.2730000-06:00,2023-03-04T20:50:13.2730000Z,,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,db3b0231-70d2-47f1-a30f-77107ea270c3,54.37681,-128.06726,14.26272,5.46447,-3.9943,-9.00609,1.16728,-5.58577,8.38339,,1.29876,40.11187,-16.16308,4.40657,1.00479,-5.95325,9.09342,-6.66525,1.91994,2.15562,89.78827,-27.23118,3.28212,-0.54266,-0.14581,0.32767,-0.22572,0.05905,0.1088,68.9993,-8.04528,0.72598,-0.50735,1.57946,-2.42714,1.80789,-0.52863,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
8,2023-03-04,14:50:30.15,2,2,"Denu, Tyler",1000078773,Left,EVA_ACE,"Banjoff, Leighton",1000078211,Right,BGS_FAL,Undefined,1,Top,1,0,1,Curveball,,FoulBall,Undefined,Undefined,Undefined,0,0,,72.95789,0.381504,0.328577,1802.488389,,,5.89197,-0.87592,5.57564,,,,2.48483,1.09437,65.89362,-7.972835,3.891849,0.529617,59.34329,-21.617397,-57.783816,,,,,8.70447,2.45056,-49.098794,0.080365,-10.0328,4.96874,0.83403,50,5.89562,-1.32476,-105.75586,-0.62287,-11.11151,21.74867,-26.67109,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,37e88cd0-bace-11ed-8d6c-27f292a8c2a6,71.16922,2.59025,,7.06427,,,,2.21464,2.59025,-1.04909,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:50:30.15,2023-03-04T14:50:30.1556334-06:00,2023-03-04T20:50:30.1556334Z,GroundBall,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,88ceb96f-53d5-4480-9a23-661e0157b53b,54.92182,-106.76323,10.87433,5.89586,0.6125,-13.33555,0.88347,-0.81009,-5.55575,,2.21175,43.3605,,,,,,,,2.5924,-32.23105,,,,,,,,-1.0445,-68.81219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,Estimated,Estimated,,,
9,2023-03-04,14:50:49.40,2,3,"Denu, Tyler",1000078773,Left,EVA_ACE,"Banjoff, Leighton",1000078211,Right,BGS_FAL,Undefined,1,Top,1,0,2,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,90.72297,-2.068128,2.440638,2143.308199,,,5.66132,-0.88893,6.37276,,,,2.78373,0.96406,81.86234,-4.383484,1.585746,0.418368,,,,,,,,,,,,3.25079,12.56205,0.71486,50,5.50635,-5.41766,-131.57047,-4.99516,5.61894,31.54157,-10.46061,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,43aacdd0-bace-11ed-8d6c-27f292a8c2a6,90.09394,,,8.86063,,,,,,,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:50:49.40,2023-03-04T14:50:49.4074990-06:00,2023-03-04T20:50:49.4074990Z,,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,6300ab06-80b8-4223-9ce1-d610729cd09f,54.12473,-132.55561,15.77079,5.65726,-4.66845,-5.23031,0.88681,-5.59316,2.80947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
10,2023-03-04,14:51:06.07,2,4,"Denu, Tyler",1000078773,Left,EVA_ACE,"Banjoff, Leighton",1000078211,Right,BGS_FAL,Undefined,1,Top,1,0,2,Slider,,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,79.20232,-1.643477,2.547592,1961.912764,,,5.57462,-1.00454,5.94546,,,,0.73019,0.15274,71.57208,-9.026231,-0.058716,0.484801,,,,,,,,,,,,8.30855,3.89331,0.80977,50,5.42153,-4.56114,-114.73569,-4.51235,10.84194,25.40134,-27.09358,EVA_ACE,BGS_FAL,EvansvilleU,D1,MVC,20230304-EvansvilleU-2,4d7eac50-bace-11ed-8d6c-27f292a8c2a6,77.74833,,,7.63024,,,,,,,a873d4ac-74cc-4731-a31a-752e3813834e,2023-03-04,20:51:06.07,2023-03-04T14:51:06.0767854-06:00,2023-03-04T20:51:06.0767854Z,,v3,471290,471244,,"Hord, Brendan",1000049391,Right,EVA_ACE,8db47cae-9d9e-499a-86d4-2930ee964086,54.55175,-115.73901,12.70067,5.57863,-3.44218,-13.54679,0.99838,-4.98938,5.42097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
