PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-03-12,13:03:35.34,1,1,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Roberts, Eric",1000060003,Right,EVA_ACE,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.67332,-2.443384,-0.829096,2027.557368,197.359631,12:30,6.6235,1.40136,5.33103,-20.91458,14.51076,4.19087,2.58625,0.97257,82.32521,-6.318116,-0.084384,0.428379,,,,,,,,,,,,-2.32339,8.27016,-1.32953,50,6.38764,1.69256,-130.08435,-6.28622,-3.9949,26.40774,-17.9541,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,e8ec09d0-c0ff-11ed-ba19-2329ef2a953e,87.98849,,,7.3481,,,,,,,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:03:35.34,2023-03-12T13:03:35.3482960-05:00,2023-03-12T18:03:35.3482960Z,,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,3fcc0eee-ca9f-4983-9f64-a608ceb62a17,55.17129,-131.12995,13.20387,6.62247,-5.57534,-8.97705,-1.39967,1.85073,-1.99745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-03-12,13:03:50.11,1,2,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Roberts, Eric",1000060003,Right,EVA_ACE,Undefined,1,Top,0,0,1,ChangeUp,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,80.91582,-2.811928,-3.967997,1506.107791,211.946404,1:00,6.88216,0.96266,4.87467,-30.98328,14.00993,7.74579,1.63073,-2.15283,73.69649,-8.465261,-2.6072,0.482775,,,,,,,,,,,,-5.02414,8.21642,-0.57867,50,6.57907,7.77253,-116.84591,-6.83504,-6.89072,23.65205,-20.90507,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,f1b8d890-c0ff-11ed-ba19-2329ef2a953e,78.07453,,,7.21933,,,,,,,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:03:50.11,2023-03-12T13:03:50.1180000-05:00,2023-03-12T18:03:50.1180000Z,,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,9cc7432f-d476-4ab6-86bc-1c7c2962eaef,55.62645,-117.97933,11.82602,6.88261,-5.83326,-10.45254,-0.95905,8.10274,-3.44536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2023-03-12,13:04:23.02,2,1,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.51039,-1.749441,-1.067013,1952.503252,209.02295,1:00,6.67929,1.5873,5.31042,-19.61202,16.54973,8.59252,3.40195,1.30162,81.59886,-5.393437,0.458728,0.432809,,,,,,,,,,,,-4.56776,9.06174,-1.49687,50,6.50642,2.00822,-128.52068,-4.59469,-7.71182,24.28874,-16.87499,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,05580a10-c100-11ed-ba19-2329ef2a953e,87.08792,,,6.91153,,,,,,,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:04:23.02,2023-03-12T13:04:23.0237904-05:00,2023-03-12T18:04:23.0237904Z,,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,d07be4f8-e873-4cf5-baac-4676e7b6ec56,55.19246,-129.49827,12.14437,6.67768,-3.91549,-8.4375,-1.58394,2.31861,-3.85591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2023-03-12,13:05:04.08,2,2,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,1,0,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.94792,0.286576,-0.59166,2146.882453,199.792614,12:45,6.31538,1.90947,4.79207,-39.23258,6.82067,2.00362,3.31762,1.51567,73.36145,-6.794066,-0.239062,0.488429,,,,,,,,,,,,-1.12551,3.68047,-1.85225,50,6.30977,1.10035,-114.69717,-0.85397,-1.52213,18.18828,-27.19657,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,1dd91480-c100-11ed-ba19-2329ef2a953e,77.17072,,,5.58647,,,,,,,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:05:04.08,2023-03-12T13:05:04.0842960-05:00,2023-03-12T18:05:04.0842960Z,,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,2c976051-ef08-48e6-becd-f5a85af06827,55.71178,-115.59937,9.09414,6.31867,0.49508,-13.59828,-1.9087,1.17586,-0.76106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-03-12,13:05:22.98,2,3,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.79908,-0.72656,-1.325077,2050.580591,191.658758,12:30,6.72751,1.49854,5.42374,-18.84847,16.82635,3.26292,4.476,0.529,81.94509,-4.243898,-0.744781,0.429885,,,,,,,,,,,,-1.96362,8.96083,-1.3832,50,6.65001,2.8396,-129.02126,-2.2642,-3.34885,23.88591,-16.89171,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,2905f350-c100-11ed-ba19-2329ef2a953e,87.68029,,,6.85399,,,,,,,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:05:22.98,2023-03-12T13:05:22.9839568-05:00,2023-03-12T18:05:22.9839568Z,,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,eac854c4-d5cb-464c-8765-5a19dfab1ec2,55.07912,-129.95816,11.94296,6.72582,-1.60164,-8.44585,-1.49716,2.97096,-1.67442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2023-03-12,13:05:41.27,2,4,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Hug, Chase",1000059471,Left,EVA_ACE,Undefined,1,Top,0,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,87.46576,-2.20612,-1.358825,1970.601496,205.80994,12:45,6.4698,1.82722,5.16431,-17.91914,19.26166,8.79394,2.89841,1.2808,80.79623,-5.539739,0.198057,0.438865,,,,,,,,,,,,-4.71689,10.4793,-1.70741,50,6.25042,2.61758,-126.96361,-5.49077,-7.79056,23.11035,-14.86618,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,33f79de0-c100-11ed-ba19-2329ef2a953e,85.88622,,,6.66952,,,,,,,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:05:41.27,2023-03-12T13:05:41.2743888-05:00,2023-03-12T18:05:41.2743888Z,,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,9c9d9f55-9705-4bf1-a2ad-e53f5fa83100,55.33898,-127.93174,11.55517,6.4674,-4.86801,-7.43309,-1.8239,2.94393,-3.89528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-03-12,13:06:13.71,3,1,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Scherry, Simon",1000098094,Right,EVA_ACE,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Bunt,Single,0,0,,89.46114,-1.353829,-2.203238,1934.583334,212.530699,1:00,6.48804,1.80295,5.55818,-18.19052,16.86871,10.10768,3.706,0.58558,82.44956,-4.760263,-0.401891,0.42616,23.33919,0.629952,-41.791114,2422.839738,,,,19.90389,19.90389,-36.997357,0.497409,-5.7215,9.21646,-1.61948,50,6.35909,4.56819,-129.94425,-3.67068,-9.87378,24.85764,-16.2689,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,474cce10-c100-11ed-ba19-2329ef2a953e,88.44666,3.71537,,7.01158,,,,3.72279,3.71363,-0.52523,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:06:13.71,2023-03-12T13:06:13.7163472-05:00,2023-03-12T18:06:13.7163472Z,GroundBall,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,5d3af3e4-babe-4681-a295-52b389333b6e,54.94693,-130.88715,12.42882,6.48662,-3.05357,-8.13445,-1.79987,4.94272,-4.93689,92.436335,3.72279,25.52019,-2.1426,0.07895,-0.02664,0.22378,-0.4875,0.55305,-0.25802,3.71363,0.37635,-16.02025,0.5388,-0.04482,-0.04078,0.02683,-0.0228,0.01062,-0.52523,-22.81057,-0.44097,0.0561,-0.08201,0.06079,-0.09447,0.11558,-0.05614,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2023-03-12,13:07:29.92,4,1,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Hord, Brendan",1000049391,Right,EVA_ACE,Undefined,1,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.23438,0.295671,-1.961945,2193.693143,135.694346,10:30,6.33934,1.99471,5.02016,-41.33132,2.62008,-1.49331,3.17427,0.01792,75.13084,-7.150083,-2.22562,0.477153,,,,,,,,,,,,0.31925,1.58567,-1.80536,50,6.33401,4.05748,-116.64806,-0.90425,0.44958,17.4016,-29.94105,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,74b7d980-c100-11ed-ba19-2329ef2a953e,78.99441,,,5.10354,,,,,,,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:07:29.92,2023-03-12T13:07:29.9280000-05:00,2023-03-12T18:07:29.9280000Z,,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,a19628ac-937a-4ec5-b479-c7b5e35b6caa,55.48533,-117.46352,8.7008,6.34351,0.49881,-14.97053,-1.995,4.03642,0.22479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-03-12,13:07:48.69,4,2,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Hord, Brendan",1000049391,Right,EVA_ACE,Undefined,1,Top,0,0,1,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,76.55145,-0.535604,-1.015008,2446.48037,55.362843,7:45,6.59376,1.72184,4.77505,-54.69712,-5.5152,-9.93473,1.52779,-0.06843,71.54808,-10.284081,-2.766845,0.504747,,,,,,,,,,,,4.69303,-2.27882,-1.61092,50,6.49133,2.36458,-111.23619,-3.01644,5.93918,18.07583,-35.05796,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,7fed91f0-c100-11ed-ba19-2329ef2a953e,74.67586,,,5.00337,,,,,,,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:07:48.69,2023-03-12T13:07:48.6960000-05:00,2023-03-12T18:07:48.6960000Z,,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,d9dd2a0c-e8d1-40e2-a90b-e431b94541dc,55.73263,-112.16388,9.03792,6.59997,-1.2172,-17.52898,-1.72446,2.05977,2.96959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-03-12,13:08:10.41,4,3,"Beranek, Bryant",1000213473,Right,MTSU_BLU,"Hord, Brendan",1000049391,Right,EVA_ACE,Undefined,1,Top,0,0,2,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,79.91435,0.281181,-1.541942,2482.202168,101.821241,9:30,6.18023,2.17605,4.89665,-43.21431,2.10311,-3.43162,2.84511,0.43117,73.54553,-7.528726,-2.146805,0.484511,73.25055,46.374854,-43.184689,,70.50586,84.78014,-84.43264,220.92938,168.9649,-55.515622,4.951066,1.2926,1.30669,-2.02182,50,6.17116,3.26342,-115.9638,-1.00576,1.7635,21.30097,-30.39132,MTSU_BLU,EVA_ACE,ReeseField,D1,CUSA,20230312-ReeseField-1,8ce51ea0-c100-11ed-ba19-2329ef2a953e,77.79474,86.55276,,6.36882,,,,2.96559,3.14107,-0.49924,b0a8c664-3e75-4dba-b98a-ff1365adf6ce,2023-03-12,18:08:10.41,2023-03-12T13:08:10.4187600-05:00,2023-03-12T18:08:10.4187600Z,FlyBall,v3,471359,471290,12 March 2023 14:00-evansville@mtennst,"Rutter, Briggs",1000052081,Right,MTSU_BLU,f5bb5209-c74a-43dc-b7b4-08c597c89812,55.60822,-116.98942,10.65048,6.18435,0.45755,-15.19566,-2.17691,3.17851,0.88175,150.484713,2.97923,53.72579,-14.38199,1.79274,1.43844,-1.01778,0.28585,-0.03769,0.00192,3.13156,77.95712,-21.7092,2.7443,-0.97992,0.2812,-0.03739,0.001,0.00011,-0.4964,-50.76878,4.83734,-0.40571,-0.1657,0.14354,-0.05016,0.00804,-0.00048,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
