PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2023-02-25,16:10:20.70,1,1,"Hansmann, Max",1000192871,Right,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,76.61891,2.731626,1.202614,2819.343161,61.230012,8:00,5.19137,1.58346,5.48694,-59.79361,-10.8319,-22.81174,2.76664,0.80775,69.53258,-8.179178,-2.864653,0.503616,,,,,,,,,,,,11.79981,-5.7502,-1.67318,50,5.39068,-1.43694,-111.09452,3.27059,14.53434,22.57883,-39.25684,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,3227f670-b559-11ed-b462-2743d0bec674,74.84358,,,7.08633,,,,,,,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,22:10:20.70,2023-02-25T16:10:20.7000000-06:00,2023-02-25T22:10:20.7000000Z,,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,eba72d47-2a42-42a0-a53f-5b104f9ae165,55.01521,-112.10917,11.28941,5.20407,5.03473,-19.62842,-1.59393,-2.09009,7.26717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2023-02-25,16:07:21.56,1,2,"Hansmann, Max",1000192871,Right,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,77.73135,1.362185,0.525833,2802.89931,64.486864,8:15,5.17807,1.64058,5.56731,-54.52554,-7.34764,-18.68725,1.90705,0.57453,70.95835,-8.59375,-2.813976,0.494357,70.7922,-4.105725,-85.335549,,,,,23.22238,0.55854,-86.128392,0.219443,9.6013,-3.65673,-1.67338,50,5.25976,-0.31303,-112.84715,0.85347,12.24909,22.57572,-36.83921,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,cad59d60-b558-11ed-a47d-4748b64d022e,76.24537,1.63398,,6.77301,,,,-0.28312,1.63398,-0.48147,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,22:07:21.56,2023-02-25T16:07:21.5690000-06:00,2023-02-25T22:07:21.5690000Z,GroundBall,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,7209da27-5da1-4a4d-9d3f-7aa6776cfde2,54.93403,-113.82995,11.28786,5.1877,2.45721,-18.41961,-1.64814,-0.84627,6.12455,,-0.28361,8.43551,,,,,,,,1.63441,-7.44602,,,,,,,,-0.47548,-103.3885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
3,2023-02-25,16:06:27.93,1,3,"Hansmann, Max",1000192871,Right,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,83.64148,-2.277306,-2.363354,2271.251221,,,5.8729,1.80044,6.15555,,,,2.69666,0.35913,75.51459,-4.829745,-0.756575,0.455639,,,,,,,,,,,,-5.33441,15.18977,-1.62523,50,5.69293,4.65439,-121.22483,-5.05649,-7.83838,26.47297,-9.85427,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,acba1860-b558-11ed-9849-7d09158a154a,82.7244,,,8.12689,,,,,,,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,22:06:27.93,2023-02-25T16:06:27.9310000-06:00,2023-02-25T22:06:27.9310000Z,,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,c81e50d5-46ee-4b6b-b95d-7fb02e87d540,54.34038,-122.169,13.23649,5.867,-4.70503,-4.92714,-1.79622,4.93395,-3.91919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.22545,2.346003,0.915046,1.430957,-0.5447,2.52881,-0.33425,-0.12927,6.23983,1.14311,127.28018,4.16079,3.76856,0.15522,100.806,-8.34839,6.28422,15.35711,-11.7647,1.00927,-2.2093,2.88508,Low,Low,Low,,,Low,Medium,Medium
4,2023-02-25,16:05:03.79,1,4,"Hansmann, Max",1000192871,Right,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,89.4475,-2.400688,-1.521558,2527.422098,191.826078,12:30,5.26737,1.86951,6.51634,-14.89115,19.46359,3.83008,1.82155,0.7922,81.27302,-5.292631,-0.826241,0.421856,,,,,,,,,,,,-2.45366,11.25245,-1.76499,50,5.09315,3.29703,-129.83544,-5.79154,-4.15692,29.08584,-13.11035,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,79c470e0-b558-11ed-bb40-474521327331,89.34898,,,8.17448,,,,,,,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,22:05:03.79,2023-02-25T16:05:03.7920000-06:00,2023-02-25T22:05:03.7920000Z,,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,e9fc7d34-93a1-4bf5-8de6-9e5246e8f9d0,53.98024,-130.72406,14.54292,5.26397,-5.39099,-6.55518,-1.86766,3.42403,-2.07846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2023-02-25,16:03:58.27,1,5,"Hansmann, Max",1000192871,Right,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,86.34959,-0.7152,-1.468384,2771.901858,156.44253,11:15,5.22476,1.83724,5.67464,-28.21946,9.11512,-3.52244,2.20612,0.17447,80.0036,-5.914016,-2.09799,0.439771,61.39186,-13.700607,19.52149,4846.393955,,,,24.81524,24.81524,59.520484,0.221972,1.44571,5.1241,-1.71106,50,5.14649,3.36121,-125.54287,-2.52959,2.3343,22.63321,-23.9006,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,4e1175b0-b558-11ed-8cfa-77058d3c4ef9,85.70917,4.80478,,6.34598,,,,,,,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,22:03:58.27,2023-02-25T16:03:58.2730000-06:00,2023-02-25T22:03:58.2730000Z,GroundBall,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,58c86220-3c40-4961-ba67-096bfe09e831,54.82594,-126.40991,11.3166,5.22586,-1.614,-11.9503,-1.83811,3.27179,1.16715,,-5.33837,82.42071,-7.51359,,,,,,,4.80421,-21.29192,-1.5721,,,,,,,14.84481,29.23985,1.03345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
6,2023-02-25,16:03:36.27,1,6,"Hansmann, Max",1000192871,Right,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,77.55305,2.326783,-0.618623,2802.469825,74.98098,8:30,5.35311,1.84493,5.32004,-51.55066,-3.55122,-19.29477,3.24215,-0.34354,70.45517,-7.082056,-4.044088,0.498643,,,,,,,,,,,,9.40725,-1.96642,-1.77472,50,5.52695,1.99194,-112.42071,2.79348,11.89566,22.6477,-34.66063,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,4276e0f0-b558-11ed-b23f-9db126a1b840,75.59006,,,7.09788,,,,,,,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,22:03:36.27,2023-02-25T16:03:36.2750000-06:00,2023-02-25T22:03:36.2750000Z,,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,f6379f64-ced9-48a9-b00e-0c3a229b63cf,55.17929,-113.45931,11.32385,5.3624,4.38298,-17.33032,-1.85356,1.44641,5.94783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2023-02-25,16:03:11.05,1,7,"Hansmann, Max",1000192871,Right,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,88.8531,-2.102244,-2.145549,2511.345401,225.618721,1:30,5.29962,1.84689,6.39772,-24.26009,10.34812,9.49693,1.34238,0.66422,81.75849,-6.651557,-0.424417,0.42341,81.83045,22.049033,-53.044502,4298.504866,,,,,93.01087,,,-5.5539,6.29319,-1.69717,50,5.13743,4.47136,-129.10118,-5.47438,-9.40533,26.02056,-21.5167,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,37daa960-b558-11ed-b568-db32724131a4,89.02114,28.89665,,7.09462,,,,0.19894,1.27507,-0.41338,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,22:03:11.05,2023-02-25T16:03:11.0590000-06:00,2023-02-25T22:03:11.0590000Z,,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,e7c11f07-af94-4385-a693-b03741ffb2bc,54.10209,-129.92533,13.01028,5.30003,-4.79288,-10.75835,-1.8435,4.76926,-4.70266,,0.19894,66.87691,-20.1892,5.22371,-1.2818,0.30512,-0.07207,0.01455,-0.00173,1.27507,45.05467,-18.39212,1.17983,-0.12387,0.00077,0.00507,-0.00139,0.0002,-0.41338,-88.89222,12.71875,-2.32424,0.40074,-0.0661,0.01112,-0.00159,0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
8,2023-02-25,16:02:54.69,1,8,"Hansmann, Max",1000192871,Right,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,88.62662,-0.648509,-1.237103,2434.694365,214.333865,1:15,5.31136,1.74853,6.21498,-24.2993,10.70938,6.5841,2.68778,1.15538,81.30124,-5.209356,-0.047862,0.425852,,,,,,,,,,,,-3.73386,6.06079,-1.65895,50,5.25059,2.51536,-128.82824,-2.214,-6.29168,26.09964,-21.96137,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,2885f2d0-b558-11ed-ba88-8999430d19fc,88.51056,,,7.32538,,,,,,,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,22:02:54.69,2023-02-25T16:02:54.6900000-06:00,2023-02-25T22:02:54.6900000Z,,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,babefc35-7cd7-42c6-99e3-a5a922a6db87,54.28303,-129.69305,13.04982,5.31189,-1.48631,-10.98068,-1.74575,2.72384,-3.14584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2023-02-25,14:29:36.25,1,9,"Denu, Tyler",1000078773,Left,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,Undefined,Undefined,Undefined,Undefined,0,0,,87.22929,-2.743698,-3.049866,2304.036091,210.909218,1:00,6.06932,1.78362,5.60618,-12.96064,25.11675,14.1315,2.42251,0.11159,77.92293,-5.303972,-0.531951,0.444125,,,,,,,,,,,,-8.20292,14.07894,-1.53195,50,5.82645,6.10179,-126.07678,-6.34659,-12.90205,31.08232,-10.02984,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,20d1fa00-b54b-11ed-8ae7-bfe246295ba7,84.86901,,,9.30637,,,,,,,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,20:29:36.25,2023-02-25T14:29:36.2520000-06:00,2023-02-25T20:29:36.2520000Z,,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,6c359b18-7c62-4448-bd11-7217b8a82e92,54.88947,-127.2765,15.54116,6.06394,-5.95946,-5.01492,-1.77707,6.59979,-6.45102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2023-02-25,14:02:54.68,1,10,"Denu, Tyler",1000078773,Left,EVA_ACE,"Miller, Glenn",1000114774,Right,EMU_EAG,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.48648,-2.133759,3.264522,2130.111828,149.298196,11:00,5.51605,-1.26918,6.07279,-20.01391,17.40064,-9.57674,1.86969,0.95677,78.67574,-5.934073,1.543229,0.440242,,,,,,,,,,,,5.89055,9.97284,1.02126,50,5.33992,-6.76297,-125.33635,-5.24159,9.3148,26.73131,-16.40389,EVA_ACE,EMU_EAG,EvansvilleU,D1,MVC,20230225-EvansvilleU-1,64a1e370-b547-11ed-9c5d-1db24bc84bdf,85.61752,,,7.81073,,,,,,,c07d40ef-dac8-4a00-815f-0582049461bf,2023-02-25,20:02:54.68,2023-02-25T14:02:54.6880000-06:00,2023-02-25T20:02:54.6880000Z,,v3,471290,471289,25 February 2023 15:00-emichigan@evansville,"Hord, Brendan",1000049391,Right,EVA_ACE,b787261c-2ed3-4f93-838e-7b2eea8d6afc,54.42445,-126.27646,13.36565,5.51411,-4.66469,-8.20195,1.26486,-7.09055,4.6574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
